epoch,train_loss,train_accuracy,val_loss,val_accuracy,top3_accuracy,top5_accuracy,precision,recall,f1,supergenre_accuracy,supergenre_top3_accuracy,mean_distance,std_distance
26,1.2842423274403527,0.9990069759936446,4.501123917253712,0.1297725024727992,0.25479722023010254,0.33422353863716125,0.12688010859503948,0.12769476826936504,0.11459087827328075,0.3494559841740851,0.5174085064292779,2.566666603088379,1.75490403175354
27,1.2842944300363934,0.9989573247933269,4.503010043615027,0.12838773491592484,0.2510385811328888,0.3336300551891327,0.12535753658594842,0.1268796615570809,0.11359740426760764,0.34876360039564785,0.5162215628090999,2.575371026992798,1.757143259048462
28,1.283901554440695,0.9989821503934858,4.496440267261071,0.13026706231454005,0.25548961758613586,0.33471807837486267,0.12545906996945475,0.12900627038731877,0.11494447028550286,0.3484668644906034,0.518001978239367,2.5745797157287598,1.7606077194213867
29,1.2837981897687154,0.9991062783942802,4.493673757661747,0.12838773491592484,0.2533135414123535,0.3333333134651184,0.12456326882508427,0.12740914998979516,0.1141660942715036,0.3496538081107814,0.5160237388724036,2.5699307918548584,1.7450538873672485
30,1.2835491030935258,0.999131103994439,4.493025305904919,0.1294757665677547,0.25816023349761963,0.3338278830051422,0.12718592284113667,0.1280934119643797,0.11541481787826365,0.34817012858555885,0.5170128585558853,2.5687437057495117,1.7558945417404175
31,1.2833104587736583,0.9990069759936446,4.497777366939979,0.1274975272007913,0.25578632950782776,0.33402571082115173,0.12478966102030183,0.12593324014694984,0.11356402888213891,0.35281899109792286,0.5179030662710188,2.563897132873535,1.7364777326583862
32,1.2830120060178969,0.9990566271939624,4.492917000492917,0.12898120672601385,0.25400593876838684,0.3344213664531708,0.12480728527244701,0.12730376142674532,0.11418364905340884,0.34955489614243324,0.5186943620178042,2.5604352951049805,1.7441045045852661
33,1.2830175764976985,0.999131103994439,4.4931939372533485,0.1291790306627102,0.25400593876838684,0.33323439955711365,0.12551331089836265,0.12752170544509253,0.1142773576346126,0.35341246290801187,0.5195845697329377,2.5515332221984863,1.7375149726867676
34,1.2828980285023885,0.9990069759936446,4.497376004351845,0.1294757665677547,0.2553907036781311,0.33343222737312317,0.12572094120832172,0.12785717866363028,0.11434491146268615,0.35074183976261125,0.5175074183976262,2.55430269241333,1.7432284355163574
35,1.2832136396377807,0.9990814527941213,4.495067382160621,0.127893175074184,0.2534124553203583,0.33343222737312317,0.12412453938617979,0.1257244603514765,0.11325780874714922,0.35084075173095947,0.5194856577645895,2.5591492652893066,1.7385815382003784
36,1.2826313266678462,0.9991062783942802,4.506983271128015,0.1280909990108803,0.2521266043186188,0.33372896909713745,0.12679449793873848,0.1261266679109421,0.1137270837819436,0.34757665677546984,0.5142433234421365,2.5581603050231934,1.742366075515747
37,1.2825230588988652,0.9990318015938036,4.4917882997778396,0.1298714144411474,0.2541048526763916,0.3351137340068817,0.12736049163075297,0.1280307897747414,0.11493495282727105,0.3489614243323442,0.5179030662710188,2.5735905170440674,1.7537814378738403
38,1.2828635537435138,0.999155929594598,4.499462628666358,0.13026706231454005,0.2558852434158325,0.3338278830051422,0.12629933492861742,0.12875221776431453,0.11534845904583925,0.35113748763600394,0.5169139465875371,2.5524232387542725,1.7453275918960571
39,1.282654621487572,0.9990814527941213,4.496228177336198,0.1304648862512364,0.2550939619541168,0.33343222737312317,0.1271114615217295,0.12880822134854392,0.11513190362378074,0.3492581602373887,0.518595450049456,2.5603363513946533,1.7473945617675781
40,1.2826885045520844,0.9991807551947568,4.494668361506885,0.12828882294757665,0.2512363791465759,0.33550938963890076,0.12690943901518964,0.12704410844531813,0.11409953894376103,0.3490603363006924,0.5175074183976262,2.562413454055786,1.7467553615570068
41,1.2824924879603916,0.9992552319952335,4.496829678740682,0.12729970326409495,0.25242334604263306,0.33372896909713745,0.12395004425085442,0.12554321238797045,0.11275949949213131,0.3493570722057369,0.5166172106824926,2.55865478515625,1.7367197275161743
42,1.2825779235552228,0.9990814527941213,4.4871781098691725,0.13105835806132543,0.255687415599823,0.3344213664531708,0.12702095510415332,0.1301421249001894,0.11678233844771319,0.35084075173095947,0.5182987141444114,2.562413454055786,1.7553422451019287
43,1.2825863332975478,0.9990814527941213,4.5048188921771475,0.12898120672601385,0.25351136922836304,0.3320474624633789,0.12601007102097103,0.12708992955968762,0.11359660456688342,0.3503461918892186,0.5147378832838774,2.5620179176330566,1.7509551048278809
